event-id,visible,timestamp,location-long,location-lat,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
507906895,true,1996-01-04 03:55:00.000,-6.257999999999981,5.29,5.29,5.29,"B",-6.258,-6.258,"argos-doppler-shift",,"Fe43-95","Fe43-95","Osprey (A), Southern Sweden"
507906896,true,1996-01-07 01:39:00.000,-6.218999999999994,5.189,5.189,5.189,"0",-6.219,-6.219,"argos-doppler-shift",,"Fe43-95","Fe43-95","Osprey (A), Southern Sweden"
507906897,true,1996-01-07 03:22:00.000,-6.278999999999996,5.256,5.256,5.256,"B",-6.279,-6.279,"argos-doppler-shift",,"Fe43-95","Fe43-95","Osprey (A), Southern Sweden"
507906898,true,1996-01-07 06:22:00.000,-6.228000000000009,5.216,5.216,5.216,"0",-6.228,-6.228,"argos-doppler-shift",,"Fe43-95","Fe43-95","Osprey (A), Southern Sweden"
507906899,true,1996-01-07 08:04:00.000,-6.230000000000018,5.205,5.205,5.205,"0",-6.23,-6.23,"argos-doppler-shift",,"Fe43-95","Fe43-95","Osprey (A), Southern Sweden"
507906900,true,1996-01-10 13:57:00.000,-6.281999999999982,5.181,5.181,5.181,"2",-6.282,-6.282,"argos-doppler-shift",,"Fe43-95","Fe43-95","Osprey (A), Southern Sweden"
507906901,true,1996-01-13 20:12:00.000,-6.25,5.213,5.213,5.213,"A",-6.25,-6.25,"argos-doppler-shift",,"Fe43-95","Fe43-95","Osprey (A), Southern Sweden"
507906902,true,1996-01-14 02:06:00.000,-6.2409999999999854,5.213,5.213,5.213,"A",-6.241,-6.241,"argos-doppler-shift",,"Fe43-95","Fe43-95","Osprey (A), Southern Sweden"
507906903,true,1995-07-19 18:23:00.000,15.457,59.64,59.64,59.64,"1",15.457,15.457,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906904,true,1995-07-19 20:07:00.000,15.557,59.611,59.611,59.611,"B",15.557,15.557,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906905,true,1995-07-19 21:10:00.000,15.957,59.6,59.6,59.6,"0",15.957,15.957,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906906,true,1995-07-19 22:52:00.000,15.477,59.689,59.689,59.689,"B",15.477,15.477,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906907,true,1995-07-20 00:24:00.000,15.439,59.657,59.657,59.657,"0",15.439,15.439,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906908,true,1995-07-26 21:15:00.000,15.563,59.558,59.558,59.558,"B",15.563,15.563,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906909,true,1995-07-26 22:59:00.000,14.98,59.392,59.392,59.392,"0",14.98,14.98,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906910,true,1995-07-27 00:51:00.000,15.652,59.651,59.651,59.651,"A",15.652,15.652,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906911,true,1995-07-27 04:12:00.000,15.484,59.684,59.684,59.684,"0",15.484,15.484,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906912,true,1995-08-03 01:13:00.000,15.528,59.634,59.634,59.634,"1",15.528,15.528,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906913,true,1995-08-03 02:51:00.000,15.3,59.698,59.698,59.698,"A",15.3,15.3,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906914,true,1995-08-03 04:31:00.000,15.371,59.703,59.703,59.703,"B",15.371,15.371,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906915,true,1995-08-03 07:48:00.000,15.279,59.416,59.416,59.416,"B",15.279,15.279,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906916,true,1995-08-03 08:06:00.000,15.548,59.617,59.617,59.617,"0",15.548,15.548,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906917,true,1995-08-10 05:29:00.000,40.515,52.538,52.538,52.538,"0",40.515,40.515,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906918,true,1995-08-10 06:23:00.000,40.604,52.486,52.486,52.486,"B",40.604,40.604,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906919,true,1995-08-10 06:31:00.000,41.091,52.575,52.575,52.575,"B",41.091,41.091,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906920,true,1995-08-10 08:10:00.000,42.023,52.006,52.006,52.006,"A",42.023,42.023,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906921,true,1995-08-10 09:42:00.000,41.673,51.93,51.93,51.93,"A",41.673,41.673,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906922,true,1995-08-10 09:47:00.000,41.964,51.334,51.334,51.334,"B",41.964,41.964,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906923,true,1995-08-10 12:02:00.000,44.624,51.364,51.364,51.364,"B",44.624,44.624,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906924,true,1995-08-17 10:13:00.000,49.995,49.196,49.196,49.196,"A",49.995,49.995,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906925,true,1995-08-17 14:26:00.000,49.974,49.364,49.364,49.364,"0",49.974,49.974,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906926,true,1995-08-17 16:04:00.000,49.831,49.324,49.324,49.324,"A",49.831,49.831,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906927,true,1995-08-20 15:01:00.000,49.768,49.296,49.296,49.296,"0",49.768,49.768,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906928,true,1995-08-20 20:17:00.000,50.312,48.787,48.787,48.787,"A",50.312,50.312,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906929,true,1995-08-20 23:40:00.000,49.913,49.31,49.31,49.31,"2",49.913,49.913,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906930,true,1995-08-23 21:30:00.000,49.557,49.269,49.269,49.269,"0",49.557,49.557,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906931,true,1995-08-24 00:46:00.000,49.446,49.318,49.318,49.318,"B",49.446,49.446,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906932,true,1995-08-24 02:08:00.000,49.736,49.173,49.173,49.173,"0",49.736,49.736,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906933,true,1995-08-24 05:26:00.000,49.863,49.31,49.31,49.31,"0",49.863,49.863,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906934,true,1995-08-27 04:24:00.000,49.756,49.348,49.348,49.348,"0",49.756,49.756,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906935,true,1995-08-27 06:47:00.000,49.808,49.337,49.337,49.337,"A",49.808,49.808,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906936,true,1995-08-27 08:22:00.000,49.874,49.333,49.333,49.333,"0",49.874,49.874,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906937,true,1995-08-27 12:29:00.000,49.814,49.481,49.481,49.481,"A",49.814,49.814,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906938,true,1995-08-30 11:21:00.000,50.091,49.362,49.362,49.362,"B",50.091,50.091,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906939,true,1995-08-30 13:05:00.000,49.818,49.314,49.314,49.314,"0",49.818,49.818,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906940,true,1995-08-30 14:44:00.000,49.843,49.317,49.317,49.317,"2",49.843,49.843,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906941,true,1995-08-30 16:26:00.000,49.721,49.287,49.287,49.287,"B",49.721,49.721,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906942,true,1995-09-02 21:19:00.000,49.907,49.345,49.345,49.345,"2",49.907,49.907,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906943,true,1995-09-02 22:58:00.000,49.875,49.314,49.314,49.314,"0",49.875,49.875,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906944,true,1995-09-05 22:28:00.000,49.827,49.343,49.343,49.343,"0",49.827,49.827,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906945,true,1995-09-06 00:06:00.000,49.824,49.35,49.35,49.35,"0",49.824,49.824,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906946,true,1995-09-06 02:26:00.000,49.852,49.32,49.32,49.32,"0",49.852,49.852,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906947,true,1995-09-06 04:03:00.000,49.806,49.361,49.361,49.361,"0",49.806,49.806,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906948,true,1995-09-06 05:43:00.000,49.961,49.359,49.359,49.359,"A",49.961,49.961,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906949,true,1995-09-06 06:41:00.000,49.827,49.356,49.356,49.356,"0",49.827,49.827,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906950,true,1995-09-09 06:08:00.000,49.9,49.351,49.351,49.351,"B",49.9,49.9,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906951,true,1995-09-09 06:16:00.000,49.74,49.442,49.442,49.442,"B",49.74,49.74,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906952,true,1995-09-09 07:47:00.000,49.902,49.219,49.219,49.219,"B",49.902,49.902,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906953,true,1995-09-09 09:28:00.000,49.848,49.309,49.309,49.309,"0",49.848,49.848,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906954,true,1995-09-09 12:45:00.000,49.735,49.195,49.195,49.195,"0",49.735,49.735,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906955,true,1995-09-12 14:58:00.000,47.493,47.181,47.181,47.181,"0",47.493,47.493,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906956,true,1995-09-12 16:40:00.000,47.468,47.232,47.232,47.232,"A",47.468,47.468,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906957,true,1995-09-15 22:19:00.000,43.907,41.796,41.796,41.796,"0",43.907,43.907,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906958,true,1995-09-16 00:02:00.000,43.997,41.787,41.787,41.787,"0",43.997,43.997,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906959,true,1995-09-18 23:34:00.000,41.319,34.436,34.436,34.436,"0",41.319,41.319,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906960,true,1995-09-19 04:31:00.000,41.417,34.424,34.424,34.424,"0",41.417,41.417,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906961,true,1995-09-19 06:07:00.000,41.432,34.406,34.406,34.406,"A",41.432,41.432,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906962,true,1995-09-22 05:02:00.000,38.936,23.635,23.635,23.635,"0",38.936,38.936,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906963,true,1995-09-22 10:19:00.000,39.433,22.623,22.623,22.623,"1",39.433,39.433,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906964,true,1995-09-22 11:59:00.000,39.108,21.455,21.455,21.455,"B",39.108,39.108,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906965,true,1995-09-25 11:25:00.000,37.39,14.037,14.037,14.037,"0",37.39,37.39,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906966,true,1995-09-25 15:08:00.000,37.639,13.395,13.395,13.395,"0",37.639,37.639,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906967,true,1995-09-25 16:49:00.000,37.606,13.457,13.457,13.457,"1",37.606,37.606,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906968,true,1995-09-28 17:23:00.000,37.253,12.209,12.209,12.209,"2",37.253,37.253,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906969,true,1995-09-28 23:32:00.000,37.189,12.231,12.231,12.231,"0",37.189,37.189,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906970,true,1995-10-02 00:42:00.000,36.066,8.942,8.942,8.942,"A",36.066,36.066,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906971,true,1995-10-02 03:11:00.000,36.137,9.083,9.083,9.083,"0",36.137,36.137,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906972,true,1995-10-02 04:52:00.000,36.043,8.956,8.956,8.956,"0",36.043,36.043,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906973,true,1995-10-05 05:31:00.000,33.057,2.017,2.017,2.017,"3",33.057,33.057,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906974,true,1995-10-05 11:15:00.000,32.943,1.885,1.885,1.885,"0",32.943,32.943,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906975,true,1995-10-05 12:54:00.000,32.915,1.863,1.863,1.863,"0",32.915,32.915,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906976,true,1995-10-08 12:27:00.000,32.825,1.952,1.952,1.952,"0",32.825,32.825,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906977,true,1995-10-08 15:24:00.000,32.743,1.957,1.957,1.957,"0",32.743,32.743,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906978,true,1995-10-08 17:02:00.000,32.763,1.88,1.88,1.88,"0",32.763,32.763,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906979,true,1995-10-08 18:43:00.000,33.031,1.969,1.969,1.969,"B",33.031,33.031,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906980,true,1995-10-11 22:54:00.000,32.832,1.901,1.901,1.901,"2",32.832,32.832,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906981,true,1995-10-12 00:35:00.000,32.881,1.926,1.926,1.926,"0",32.881,32.881,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906982,true,1995-10-15 00:03:00.000,32.813,1.838,1.838,1.838,"A",32.813,32.813,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906983,true,1995-10-15 03:33:00.000,32.635,1.756,1.756,1.756,"A",32.635,32.635,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906984,true,1995-10-15 05:12:00.000,32.773,1.881,1.881,1.881,"0",32.773,32.773,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906985,true,1995-10-18 10:35:00.000,33.408,-2.953,-2.953,-2.953,"0",33.408,33.408,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906986,true,1995-10-18 12:13:00.000,33.208,-3.295,-3.295,-3.295,"0",33.208,33.208,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906987,true,1995-10-21 13:22:00.000,31.261,-7.201,-7.201,-7.201,"0",31.261,31.261,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906988,true,1995-10-21 15:36:00.000,31.496,-7.626,-7.626,-7.626,"0",31.496,31.496,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906989,true,1995-10-21 17:16:00.000,31.506,-7.618,-7.618,-7.618,"A",31.506,31.506,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906990,true,1995-10-24 22:20:00.000,32.402,-15.623,-15.623,-15.623,"0",32.402,32.402,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906991,true,1995-10-25 00:02:00.000,32.415,-15.627,-15.627,-15.627,"1",32.415,32.415,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906992,true,1995-10-25 03:18:00.000,32.412,-15.656,-15.656,-15.656,"0",32.412,32.412,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906993,true,1995-10-28 01:10:00.000,32.37,-15.505,-15.505,-15.505,"0",32.37,32.37,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906994,true,1995-10-28 03:53:00.000,32.403,-15.652,-15.652,-15.652,"0",32.403,32.403,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906995,true,1995-10-28 05:30:00.000,32.367,-15.645,-15.645,-15.645,"0",32.367,32.367,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906996,true,1995-10-28 10:23:00.000,32.418,-15.679,-15.679,-15.679,"0",32.418,32.418,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906997,true,1995-10-31 11:32:00.000,32.435,-15.627,-15.627,-15.627,"0",32.435,32.435,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906998,true,1995-10-31 13:09:00.000,32.294,-15.739,-15.739,-15.739,"B",32.294,32.294,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507906999,true,1995-11-03 15:53:00.000,32.433,-15.631,-15.631,-15.631,"0",32.433,32.433,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907000,true,1995-11-03 17:30:00.000,32.422,-15.63,-15.63,-15.63,"2",32.422,32.422,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907001,true,1995-11-03 22:12:00.000,32.443,-15.619,-15.619,-15.619,"0",32.443,32.443,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907002,true,1995-11-06 23:21:00.000,32.514,-15.586,-15.586,-15.586,"2",32.514,32.514,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907003,true,1995-11-07 01:00:00.000,32.468,-15.694,-15.694,-15.694,"0",32.468,32.468,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907004,true,1995-11-07 03:36:00.000,32.537,-15.606,-15.606,-15.606,"A",32.537,32.537,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907005,true,1995-11-07 05:13:00.000,32.412,-15.638,-15.638,-15.638,"1",32.412,32.412,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907006,true,1995-11-10 04:10:00.000,32.432,-15.65,-15.65,-15.65,"1",32.432,32.432,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907007,true,1995-11-10 05:54:00.000,32.409,-15.582,-15.582,-15.582,"B",32.409,32.409,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907008,true,1995-11-10 11:24:00.000,32.398,-15.631,-15.631,-15.631,"0",32.398,32.398,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907009,true,1995-11-13 10:52:00.000,32.432,-15.67,-15.67,-15.67,"0",32.432,32.432,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907010,true,1995-11-13 12:27:00.000,32.14,-15.875,-15.875,-15.875,"A",32.14,32.14,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907011,true,1995-11-13 15:35:00.000,32.437,-15.58,-15.58,-15.58,"0",32.437,32.437,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907012,true,1995-11-13 17:15:00.000,32.445,-15.612,-15.612,-15.612,"0",32.445,32.445,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907013,true,1995-11-16 16:11:00.000,32.516,-15.574,-15.574,-15.574,"0",32.516,32.516,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907014,true,1995-11-16 17:51:00.000,32.497,-15.585,-15.585,-15.585,"B",32.497,32.497,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907015,true,1995-11-16 23:12:00.000,32.511,-15.581,-15.581,-15.581,"0",32.511,32.511,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907016,true,1995-11-19 22:39:00.000,32.397,-15.612,-15.612,-15.612,"0",32.397,32.397,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907017,true,1995-11-20 00:17:00.000,32.291,-15.621,-15.621,-15.621,"0",32.291,32.291,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907018,true,1995-11-20 03:54:00.000,32.449,-15.644,-15.644,-15.644,"0",32.449,32.449,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907019,true,1995-11-20 05:30:00.000,32.465,-15.64,-15.64,-15.64,"0",32.465,32.465,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907020,true,1995-11-23 04:27:00.000,32.4,-15.633,-15.633,-15.633,"0",32.4,32.4,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907021,true,1995-11-23 06:11:00.000,32.21,-15.765,-15.765,-15.765,"B",32.21,32.21,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907022,true,1995-11-26 15:50:00.000,32.419,-15.625,-15.625,-15.625,"2",32.419,32.419,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907023,true,1995-11-26 17:33:00.000,32.438,-15.63,-15.63,-15.63,"0",32.438,32.438,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907024,true,1995-11-29 16:26:00.000,32.427,-15.642,-15.642,-15.642,"0",32.427,32.427,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907025,true,1995-11-29 18:09:00.000,32.432,-15.623,-15.623,-15.623,"B",32.432,32.432,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907026,true,1995-11-29 22:31:00.000,32.418,-15.657,-15.657,-15.657,"0",32.418,32.418,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907027,true,1995-11-30 00:12:00.000,32.41,-15.627,-15.627,-15.627,"0",32.41,32.41,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907028,true,1995-12-02 22:02:00.000,32.487,-15.617,-15.617,-15.617,"0",32.487,32.487,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
507907029,true,1995-12-02 23:38:00.000,32.5,-15.651,-15.651,-15.651,"0",32.5,32.5,"argos-doppler-shift",,"Fe44-95","Fe44-95","Osprey (A), Southern Sweden"
